Timestamp;byte_s;Seq;Cmd;hurtType;armorType
89079;197;0;0;0;0
90096;197;0;0;0;0
91089;197;0;0;0;0
92077;197;0;0;0;0
93077;197;0;0;0;0
94076;197;0;0;0;0
95075;197;0;0;0;0
96079;20;233;4;0;0
97079;0;233;4;0;0
98079;16;0;0;0;0
99079;0;0;0;0;0
100077;110;0;0;0;0
101077;110;0;0;0;0
102100;110;0;0;0;0
103079;110;0;0;0;0
104078;110;0;0;0;0
105078;110;0;0;0;0
106076;110;0;0;0;0
107075;110;0;0;0;0
108078;110;0;0;0;0
109077;110;0;0;0;0
110075;110;0;0;0;0
111080;110;0;0;0;0
112078;110;0;0;0;0
113092;110;0;0;0;0
114078;110;0;0;0;0
115076;110;0;0;0;0
116075;189;235;4;0;0
117079;0;235;4;0;0
118078;16;0;0;0;0
119076;8;0;0;0;0
120076;181;0;0;0;0
121079;181;0;0;0;0
122079;181;0;0;0;0
123077;181;0;0;0;0
124089;181;0;0;0;0
125077;181;0;0;0;0
126076;181;0;0;0;0
127075;181;0;0;0;0
128079;181;0;0;0;0
129079;181;0;0;0;0
130077;181;0;0;0;0
131076;181;0;0;0;0
132079;181;0;0;0;0
133079;181;0;0;0;0
134077;181;0;0;0;0
135091;181;0;0;0;0
136078;189;237;4;0;0
137077;0;237;4;0;0
138076;16;0;0;0;0
139075;0;0;0;0;0
140079;216;0;0;0;0
141078;216;0;0;0;0
142076;216;0;0;0;0
143075;216;0;0;0;0
144079;216;0;0;0;0
145078;216;0;0;0;0
146093;216;0;0;0;0
147075;216;0;0;0;0
148075;216;0;0;0;0
149079;216;0;0;0;0
150078;216;0;0;0;0
151076;216;0;0;0;0
152075;216;0;0;0;0
153079;216;0;0;0;0
154079;216;0;0;0;0
155078;216;0;0;0;0
156078;189;239;4;0;0
157093;0;239;4;0;0
158077;16;0;0;0;0
159076;0;0;0;0;0
160075;138;0;0;0;0
161075;138;0;0;0;0
162079;138;0;0;0;0
163079;138;0;0;0;0
164078;138;0;0;0;0
165078;138;0;0;0;0
166076;138;0;0;0;0
167076;138;0;0;0;0
168091;138;0;0;0;0
169079;138;0;0;0;0
170079;138;0;0;0;0
171078;138;0;0;0;0
172076;138;0;0;0;0
173079;138;0;0;0;0
174078;138;0;0;0;0
175076;138;0;0;0;0
176075;189;241;4;0;0
177079;0;241;4;0;0
178078;16;0;0;0;0
179090;0;0;0;0;0
180078;167;0;0;0;0
181077;184;243;1;0;0
182075;235;243;1;0;0
183080;235;243;1;0;0
184078;235;243;1;0;0
185077;235;243;1;0;0
186075;235;243;1;0;0
187080;235;243;1;0;0
188079;235;243;1;0;0
189078;235;243;1;0;0
190093;235;243;1;0;0
191075;235;243;1;0;0
192080;235;243;1;0;0
193078;235;243;1;0;0
194077;235;243;1;0;0
195075;235;243;1;0;0
196080;165;0;0;0;0
197078;0;0;0;0;0
198078;0;0;0;0;0
199076;0;245;8;0;0
200090;102;245;8;0;0
201077;102;245;8;0;0
202077;102;245;8;0;0
203080;102;245;8;0;0
204079;102;245;8;0;0
205077;102;245;8;0;0
206077;102;245;8;0;0
207080;102;245;8;0;0
208080;102;245;8;0;0
209078;102;245;8;0;0
210077;102;245;8;0;0
211093;102;245;8;0;0
212075;102;245;8;0;0
213080;102;245;8;0;0
214078;102;245;8;0;0
215077;102;245;8;0;0
216075;189;0;0;0;0
217080;0;0;0;0;0
218078;0;0;0;0;0
219078;0;247;8;0;0
220077;75;247;8;0;0
221092;75;247;8;0;0
222075;75;247;8;0;0
223075;75;247;8;0;0
224079;75;247;8;0;0
225079;75;247;8;0;0
226078;75;247;8;0;0
227078;75;247;8;0;0
228077;75;247;8;0;0
229077;75;247;8;0;0
230076;75;247;8;0;0
231076;75;247;8;0;0
232091;75;247;8;0;0
233075;75;247;8;0;0
234080;75;247;8;0;0
235079;75;247;8;0;0
236078;157;0;0;0;0
237078;0;0;0;0;0
238076;0;0;0;0;0
239080;0;249;8;0;0
240078;44;249;8;0;0
241077;44;249;8;0;0
242080;44;249;8;0;0
243092;44;249;8;0;0
244076;44;249;8;0;0
245080;44;249;8;0;0
246079;44;249;8;0;0
247077;44;249;8;0;0
248077;44;249;8;0;0
249080;44;249;8;0;0
250079;44;249;8;0;0
251078;44;249;8;0;0
252077;44;249;8;0;0
253080;44;249;8;0;0
254093;44;249;8;0;0
255076;44;249;8;0;0
256075;189;0;0;0;0
257079;0;0;0;0;0
258078;0;0;0;0;0
259076;0;251;8;0;0
260076;1;251;8;0;0
261079;1;251;8;0;0
262079;1;251;8;0;0
263077;1;251;8;0;0
264076;1;251;8;0;0
265092;1;251;8;0;0
266080;1;251;8;0;0
267079;1;251;8;0;0
268078;1;251;8;0;0
269077;1;251;8;0;0
270075;1;251;8;0;0
271079;1;251;8;0;0
272078;1;251;8;0;0
273077;1;251;8;0;0
274080;1;251;8;0;0
275079;1;251;8;0;0
276091;103;0;0;0;0
277079;0;0;0;0;0
278079;16;0;0;0;0
279077;0;253;8;0;0
280076;218;0;0;0;0
281079;184;0;0;0;0
282079;26;0;0;0;0
283077;26;0;0;0;0
284076;26;0;0;0;0
285075;26;0;0;0;0
286075;26;0;0;0;0
287089;26;0;0;0;0
288078;26;0;0;0;0
289078;26;0;0;0;0
290076;26;0;0;0;0
291076;26;0;0;0;0
292075;26;0;0;0;0
293080;26;0;0;0;0
294079;26;0;0;0;0
295079;26;0;0;0;0
296077;124;255;4;0;0
297077;0;255;4;0;0
298091;0;255;4;0;0
299079;0;0;0;0;0
300079;111;0;0;0;0
301078;111;0;0;0;0
302078;111;0;0;0;0
303075;111;0;0;0;0
304079;111;0;0;0;0
305077;111;0;0;0;0
306076;111;0;0;0;0
307079;111;0;0;0;0
308079;111;0;0;0;0
309207;111;0;0;0;0
310077;111;0;0;0;0
311076;111;0;0;0;0
312075;111;0;0;0;0
313079;111;0;0;0;0
314078;111;0;0;0;0
315076;111;0;0;0;0
316075;124;1;4;0;0
317079;0;1;4;0;0
318078;0;0;0;0;0
319076;0;0;0;0;0
320093;66;0;0;0;0
321080;66;0;0;0;0
322079;66;0;0;0;0
323077;66;0;0;0;0
324077;66;0;0;0;0
325080;66;0;0;0;0
326079;66;0;0;0;0
327078;66;0;0;0;0
328078;66;0;0;0;0
329076;66;0;0;0;0
330075;66;0;0;0;0
331092;66;0;0;0;0
332079;66;0;0;0;0
333079;66;0;0;0;0
334077;66;0;0;0;0
335076;66;0;0;0;0
336079;157;3;4;0;0
337079;0;3;4;0;0
338078;0;0;0;0;0
339077;0;0;0;0;0
340080;25;0;0;0;0
341079;25;0;0;0;0
342091;25;0;0;0;0
343079;25;0;0;0;0
344078;25;0;0;0;0
345076;25;0;0;0;0
346075;25;0;0;0;0
347079;25;0;0;0;0
348079;25;0;0;0;0
349077;25;0;0;0;0
350076;25;0;0;0;0
351075;25;0;0;0;0
352075;25;0;0;0;0
353089;25;0;0;0;0
354077;25;0;0;0;0
355077;25;0;0;0;0
356076;140;5;4;0;0
357076;0;5;4;0;0
358075;0;0;0;0;0
359075;0;0;0;0;0
360079;52;0;0;0;0
361079;52;0;0;0;0
362078;52;0;0;0;0
363078;52;0;0;0;0
364089;52;0;0;0;0
365077;52;0;0;0;0
366077;52;0;0;0;0
367076;52;0;0;0;0
368077;52;0;0;0;0
369079;52;0;0;0;0
370078;52;0;0;0;0
371076;52;0;0;0;0
372080;52;0;0;0;0
373078;52;0;0;0;0
374078;52;0;0;0;0
375089;52;0;0;0;0
376077;189;7;4;0;0
377076;0;7;4;0;0
378080;16;0;0;0;0
379079;0;0;0;0;0
380078;11;0;0;0;0
381077;184;9;1;0;0
382080;51;9;1;0;0
383079;51;9;1;0;0
384078;51;9;1;0;0
385077;51;9;1;0;0
386092;51;9;1;0;0
387080;51;9;1;0;0
388080;51;9;1;0;0
389078;51;9;1;0;0
390077;51;9;1;0;0
391075;51;9;1;0;0
392079;51;9;1;0;0
393078;51;9;1;0;0
394077;51;9;1;0;0
395080;51;9;1;0;0
396079;173;0;0;0;0
397093;0;0;0;0;0
398076;0;0;0;0;0
399075;0;11;8;0;0
400078;246;11;8;0;0
401078;246;11;8;0;0
402076;246;11;8;0;0
403075;246;11;8;0;0
404079;246;11;8;0;0
405078;246;11;8;0;0
406076;246;11;8;0;0
407075;246;11;8;0;0
408092;246;11;8;0;0
409079;246;11;8;0;0
410079;246;11;8;0;0
411077;246;11;8;0;0
412076;246;11;8;0;0
413080;246;11;8;0;0
414079;246;11;8;0;0
415077;246;11;8;0;0
416077;157;0;0;0;0
417076;0;0;0;0;0
418076;0;0;0;0;0
419090;0;13;8;0;0
420079;45;13;8;0;0
421079;45;13;8;0;0
422078;45;13;8;0;0
423078;45;13;8;0;0
424076;45;13;8;0;0
425076;45;13;8;0;0
426080;45;13;8;0;0
427080;45;13;8;0;0
428079;45;13;8;0;0
429079;45;13;8;0;0
430089;45;13;8;0;0
431078;45;13;8;0;0
432077;45;13;8;0;0
433076;45;13;8;0;0
434075;45;13;8;0;0
435078;45;13;8;0;0
436076;140;0;0;0;0
437080;0;0;0;0;0
438080;0;0;0;0;0
439078;0;15;8;0;0
440077;218;15;8;0;0
441091;218;15;8;0;0
442078;218;15;8;0;0
443078;218;15;8;0;0
444076;218;15;8;0;0
445075;218;15;8;0;0
446079;218;15;8;0;0
447078;218;15;8;0;0
448077;218;15;8;0;0
449076;218;15;8;0;0
450079;218;15;8;0;0
451093;218;15;8;0;0
452110;218;15;8;0;0
453075;218;15;8;0;0
454079;218;15;8;0;0
455079;218;15;8;0;0
456077;140;0;0;0;0
457076;0;0;0;0;0
458075;0;0;0;0;0
459079;0;17;8;0;0
460078;136;17;8;0;0
461092;136;17;8;0;0
462092;136;17;8;0;0
463080;136;17;8;0;0
464079;136;17;8;0;0
465077;136;17;8;0;0
466076;136;17;8;0;0
467080;136;17;8;0;0
468080;136;17;8;0;0
469078;136;17;8;0;0
470077;136;17;8;0;0
471075;136;17;8;0;0
472096;136;17;8;0;0
473092;136;17;8;0;0
474080;136;17;8;0;0
475079;136;17;8;0;0
476077;189;0;0;0;0
477076;54;0;0;0;0
478075;16;0;0;0;0
479080;0;19;8;0;0
480078;165;0;0;0;0
481078;184;0;0;0;0
482077;131;0;0;0;0
483087;131;0;0;0;0
484091;131;0;0;0;0
485079;131;0;0;0;0
486079;131;0;0;0;0
487078;131;0;0;0;0
488079;131;0;0;0;0
489077;131;0;0;0;0
490077;131;0;0;0;0
491076;131;0;0;0;0
492076;131;0;0;0;0
493080;131;0;0;0;0
494191;131;0;0;0;0
495078;131;0;0;0;0
496077;140;21;4;0;0
497077;0;21;4;0;0
498076;0;0;0;0;0
499076;0;0;0;0;0
500079;153;0;0;0;0
501078;153;0;0;0;0
502075;153;0;0;0;0
503080;153;0;0;0;0
504078;153;0;0;0;0
505077;153;0;0;0;0
506093;153;0;0;0;0
507075;153;0;0;0;0
508075;153;0;0;0;0
509079;153;0;0;0;0
510078;153;0;0;0;0
511076;153;0;0;0;0
512075;153;0;0;0;0
513079;153;0;0;0;0
514078;153;0;0;0;0
515076;153;0;0;0;0
516088;140;23;4;0;0
517077;0;23;4;0;0
518076;0;0;0;0;0
519075;0;0;0;0;0
520079;166;0;0;0;0
521078;166;0;0;0;0
522076;166;0;0;0;0
523075;166;0;0;0;0
524079;166;0;0;0;0
525078;166;0;0;0;0
526076;166;0;0;0;0
527097;166;0;0;0;0
528080;166;0;0;0;0
529078;166;0;0;0;0
530077;166;0;0;0;0
531075;166;0;0;0;0
532080;166;0;0;0;0
533078;166;0;0;0;0
534077;166;0;0;0;0
535075;166;0;0;0;0
536080;140;25;4;0;0
537078;0;25;4;0;0
538078;0;0;0;0;0
539089;0;0;0;0;0
540076;210;0;0;0;0
541075;210;0;0;0;0
542079;210;0;0;0;0
543078;210;0;0;0;0
544076;210;0;0;0;0
545076;210;0;0;0;0
546080;210;0;0;0;0
547079;210;0;0;0;0
548079;210;0;0;0;0
549091;210;0;0;0;0
550077;210;0;0;0;0
551076;210;0;0;0;0
552076;210;0;0;0;0
553080;210;0;0;0;0
554080;210;0;0;0;0
555079;210;0;0;0;0
556079;140;27;4;0;0
557077;0;27;4;0;0
558078;0;0;0;0;0
559077;0;0;0;0;0
560093;9;0;0;0;0
561077;9;0;0;0;0
562076;9;0;0;0;0
563076;9;0;0;0;0
564080;9;0;0;0;0
565079;9;0;0;0;0
566076;9;0;0;0;0
567075;9;0;0;0;0
568079;9;0;0;0;0
569078;9;0;0;0;0
570076;9;0;0;0;0
571093;9;0;0;0;0
572076;9;0;0;0;0
573080;9;0;0;0;0
574079;9;0;0;0;0
575077;9;0;0;0;0
576076;189;29;4;0;0
577080;0;29;4;0;0
578079;0;0;0;0;0
579078;0;0;0;0;0
580077;0;0;0;0;0
581091;184;0;0;0;0
582080;236;0;0;0;0
583078;236;0;0;0;0
584077;236;0;0;0;0
585075;236;0;0;0;0
586080;236;0;0;0;0
587078;236;0;0;0;0
588078;236;0;0;0;0
589076;236;0;0;0;0
590075;236;0;0;0;0
591079;236;0;0;0;0
592088;236;0;0;0;0
593076;236;0;0;0;0
594075;236;0;0;0;0
595079;236;0;0;0;0
596078;157;32;4;0;0
597076;0;32;4;0;0
598076;0;0;0;0;0
599079;0;0;0;0;0
600078;251;0;0;0;0
601077;251;0;0;0;0
602092;251;0;0;0;0
603080;251;0;0;0;0
604079;251;0;0;0;0
605077;251;0;0;0;0
606076;251;0;0;0;0
607080;251;0;0;0;0
608080;251;0;0;0;0
609078;251;0;0;0;0
610077;251;0;0;0;0
611075;251;0;0;0;0
612075;251;0;0;0;0
613093;251;0;0;0;0
614076;251;0;0;0;0
615076;251;0;0;0;0
616080;157;34;4;0;0
617080;0;34;4;0;0
618079;0;0;0;0;0
619079;0;0;0;0;0
620078;214;0;0;0;0
621077;214;0;0;0;0
622076;214;0;0;0;0
623092;214;0;0;0;0
624076;214;0;0;0;0
625075;214;0;0;0;0
626080;214;0;0;0;0
627079;214;0;0;0;0
628079;214;0;0;0;0
629078;214;0;0;0;0
630078;214;0;0;0;0
631075;214;0;0;0;0
632079;214;0;0;0;0
633077;214;0;0;0;0
634093;214;0;0;0;0
635075;214;0;0;0;0
636080;140;36;4;0;0
637078;0;36;4;0;0
638078;0;0;0;0;0
639076;0;0;0;0;0
640076;255;0;0;0;0
641079;255;0;0;0;0
642079;255;0;0;0;0
643077;255;0;0;0;0
644076;255;0;0;0;0
645089;255;0;0;0;0
646077;255;0;0;0;0
647076;255;0;0;0;0
648075;255;0;0;0;0
649080;255;0;0;0;0
650078;255;0;0;0;0
651077;255;0;0;0;0
652075;255;0;0;0;0
653080;255;0;0;0;0
654078;255;0;0;0;0
655077;255;0;0;0;0
656091;140;38;4;0;0
657079;0;38;4;0;0
658079;0;38;4;0;0
659079;0;0;0;0;0
660078;210;0;0;0;0
661077;210;0;0;0;0
662075;210;0;0;0;0
663080;210;0;0;0;0
664078;210;0;0;0;0
665077;210;0;0;0;0
666075;210;0;0;0;0
667089;210;0;0;0;0
668077;210;0;0;0;0
669077;210;0;0;0;0
670080;210;0;0;0;0
671079;210;0;0;0;0
672077;210;0;0;0;0
673077;210;0;0;0;0
674080;210;0;0;0;0
675079;210;0;0;0;0
676077;140;40;4;0;0
677077;0;40;4;0;0
678093;0;0;0;0;0
679076;0;0;0;0;0
680075;165;0;0;0;0
681079;184;42;1;0;0
682079;149;42;1;0;0
683078;149;42;1;0;0
684078;149;42;1;0;0
685077;149;42;1;0;0
686076;149;42;1;0;0
687075;149;42;1;0;0
688092;149;42;1;0;0
689080;149;42;1;0;0
690080;149;42;1;0;0
691078;149;42;1;0;0
692078;149;42;1;0;0
693077;149;42;1;0;0
694077;149;42;1;0;0
695075;149;42;1;0;0
696080;140;0;0;0;0
697077;0;0;0;0;0
698093;0;44;0;0;0
699075;0;44;8;0;0
700080;116;44;8;0;0
701078;116;44;8;0;0
702077;116;44;8;0;0
703075;116;44;8;0;0
704080;116;44;8;0;0
705078;116;44;8;0;0
706077;116;44;8;0;0
707075;116;44;8;0;0
708092;116;44;8;0;0
709080;116;44;8;0;0
710079;116;44;8;0;0
711077;116;44;8;0;0
712076;116;44;8;0;0
713080;116;44;8;0;0
714079;116;44;8;0;0
715077;116;44;8;0;0
716076;140;0;0;0;0
717079;0;0;0;0;0
718079;0;46;0;0;0
719093;0;46;8;0;0
720075;89;46;8;0;0
721079;89;46;8;0;0
722078;89;46;8;0;0
723077;89;46;8;0;0
724080;89;46;8;0;0
725079;89;46;8;0;0
726078;89;46;8;0;0
727077;89;46;8;0;0
728075;89;46;8;0;0
729080;89;46;8;0;0
730090;89;46;8;0;0
731078;89;46;8;0;0
732077;89;46;8;0;0
733075;89;46;8;0;0
734080;89;46;8;0;0
735078;89;46;8;0;0
736077;124;0;0;0;0
737080;0;0;0;0;0
738080;0;48;0;0;0
739078;0;48;8;0;0
740078;78;48;8;0;0
741089;78;48;8;0;0
742077;78;48;8;0;0
743077;78;48;8;0;0
744075;78;48;8;0;0
745075;78;48;8;0;0
746079;78;48;8;0;0
747079;78;48;8;0;0
748079;78;48;8;0;0
749079;78;48;8;0;0
750077;78;48;8;0;0
751092;78;48;8;0;0
752075;78;48;8;0;0
753075;78;48;8;0;0
754079;78;48;8;0;0
755079;78;48;8;0;0
756078;124;0;0;0;0
757078;0;0;0;0;0
758077;0;50;0;0;0
759077;0;50;8;0;0
760076;99;50;8;0;0
761076;99;50;8;0;0
762091;99;50;8;0;0
763078;99;50;8;0;0
764076;99;50;8;0;0
765080;99;50;8;0;0
766079;99;50;8;0;0
767077;99;50;8;0;0
768077;99;50;8;0;0
769075;99;50;8;0;0
770080;99;50;8;0;0
771078;99;50;8;0;0
772092;99;50;8;0;0
773091;99;50;8;0;0
774079;99;50;8;0;0
775078;99;50;8;0;0
776076;124;50;0;0;0
777075;0;0;0;0;0
778079;0;0;0;0;0
779079;0;52;8;0;0
780077;165;0;0;0;0
781076;184;0;0;0;0
782079;0;54;2;0;0
783169;73;54;2;0;0
784077;73;54;2;0;0
785075;73;54;2;0;0
786080;73;54;2;0;0
787078;73;54;2;0;0
788078;73;54;2;0;0
789076;73;54;2;0;0
790075;73;54;2;0;0
791079;73;54;2;0;0
792078;73;54;2;0;0
793076;73;54;2;0;0
794164;73;54;2;0;0
795078;73;54;2;0;0
796076;140;0;0;0;0
797075;0;0;0;0;0
798079;0;56;0;0;0
799079;0;56;8;0;0
800077;18;56;8;0;0
801076;18;56;8;0;0
802079;18;56;8;0;0
803079;18;56;8;0;0
804077;18;56;8;0;0
805076;18;56;8;0;0
806092;18;56;8;0;0
807080;18;56;8;0;0
808080;18;56;8;0;0
809079;18;56;8;0;0
810079;18;56;8;0;0
811077;18;56;8;0;0
812077;18;56;8;0;0
813076;18;56;8;0;0
814076;18;56;8;0;0
815080;18;56;8;0;0
816088;140;0;0;0;0
817077;0;0;0;0;0
818077;0;58;0;0;0
819077;0;58;8;0;0
820076;63;58;8;0;0
821075;63;58;8;0;0
822079;63;58;8;0;0
823079;63;58;8;0;0
824078;63;58;8;0;0
825078;63;58;8;0;0
826077;63;58;8;0;0
827093;63;58;8;0;0
828076;63;58;8;0;0
829079;63;58;8;0;0
830078;63;58;8;0;0
831076;63;58;8;0;0
832076;63;58;8;0;0
833079;63;58;8;0;0
834079;63;58;8;0;0
835077;63;58;8;0;0
836076;165;0;0;0;0
837079;0;0;0;0;0
838093;0;60;0;0;0
839076;0;60;8;0;0
840080;189;60;8;0;0
841079;189;60;8;0;0
842077;189;60;8;0;0
843076;189;60;8;0;0
844080;189;60;8;0;0
845079;189;60;8;0;0
846077;189;60;8;0;0
847076;189;60;8;0;0
848080;189;60;8;0;0
849092;189;60;8;0;0
850075;189;60;8;0;0
851079;189;60;8;0;0
852078;189;60;8;0;0
853076;189;60;8;0;0
854075;189;60;8;0;0
855079;189;60;8;0;0
856078;140;0;0;0;0
857076;0;0;0;0;0
858076;0;62;0;0;0
859079;0;62;8;0;0
860092;144;62;8;0;0
861076;144;62;8;0;0
862080;144;62;8;0;0
863079;144;62;8;0;0
864077;144;62;8;0;0
865076;144;62;8;0;0
866079;144;62;8;0;0
867078;144;62;8;0;0
868077;144;62;8;0;0
869077;144;62;8;0;0
870080;144;62;8;0;0
871093;144;62;8;0;0
872076;144;62;8;0;0
873079;144;62;8;0;0
874079;144;62;8;0;0
875078;144;62;8;0;0
876078;140;0;0;0;0
877076;0;0;0;0;0
878077;0;0;0;0;0
879076;0;64;8;0;0
880076;165;0;0;0;0
881080;184;0;0;0;0
882091;162;0;0;0;0
883079;162;0;0;0;0
884079;162;0;0;0;0
885078;162;0;0;0;0
886078;162;0;0;0;0
887076;162;0;0;0;0
888077;162;0;0;0;0
889076;162;0;0;0;0
890075;162;0;0;0;0
891079;162;0;0;0;0
892079;162;0;0;0;0
893089;162;0;0;0;0
894076;162;0;0;0;0
895080;162;0;0;0;0
896078;140;66;4;0;0
897077;0;66;4;0;0
898076;0;0;0;0;0
899075;0;0;0;0;0
900079;6;0;0;0;0
901078;6;0;0;0;0
902076;6;0;0;0;0
903076;6;0;0;0;0
904089;6;0;0;0;0
905076;6;0;0;0;0
906075;6;0;0;0;0
907079;6;0;0;0;0
908078;6;0;0;0;0
909077;6;0;0;0;0
910076;6;0;0;0;0
911079;6;0;0;0;0
912079;6;0;0;0;0
913077;6;0;0;0;0
914076;6;0;0;0;0
915093;6;0;0;0;0
916075;124;68;4;0;0
917080;0;68;4;0;0
918078;0;0;0;0;0
919078;0;0;0;0;0
920076;221;0;0;0;0
921075;221;0;0;0;0
922079;221;0;0;0;0
923078;221;0;0;0;0
924076;221;0;0;0;0
925075;221;0;0;0;0
926088;221;0;0;0;0
927076;221;0;0;0;0
928076;221;0;0;0;0
929079;221;0;0;0;0
930079;221;0;0;0;0
931077;221;0;0;0;0
932076;221;0;0;0;0
933079;221;0;0;0;0
934079;221;0;0;0;0
935077;221;0;0;0;0
936076;140;70;4;0;0
937093;0;70;4;0;0
938076;175;70;4;0;0
939080;0;0;0;0;0
940079;76;0;0;0;0
941079;76;0;0;0;0
942078;76;0;0;0;0
943077;76;0;0;0;0
944076;76;0;0;0;0
945076;76;0;0;0;0
946080;76;0;0;0;0
947094;76;0;0;0;0
948092;76;0;0;0;0
949080;76;0;0;0;0
950080;76;0;0;0;0
951079;76;0;0;0;0
952078;76;0;0;0;0
953077;76;0;0;0;0
954077;76;0;0;0;0
955076;76;0;0;0;0
956076;140;72;4;0;0
957080;0;72;4;0;0
958080;73;0;0;0;0
959093;0;0;0;0;0
960080;115;0;0;0;0
961079;115;0;0;0;0
962077;115;0;0;0;0
963076;115;0;0;0;0
964079;115;0;0;0;0
965079;115;0;0;0;0
966077;115;0;0;0;0
967076;115;0;0;0;0
968080;115;0;0;0;0
969093;115;0;0;0;0
970076;115;0;0;0;0
971075;115;0;0;0;0
972079;115;0;0;0;0
973078;115;0;0;0;0
974076;115;0;0;0;0
975075;115;0;0;0;0
976079;140;74;4;0;0
977078;0;74;4;0;0
978077;0;0;0;0;0
979076;0;0;0;0;0
980092;165;0;0;0;0
981080;11;76;1;0;0
982079;83;76;1;0;0
983077;83;76;1;0;0
984076;83;76;1;0;0
985080;83;76;1;0;0
986079;83;76;1;0;0
987077;83;76;1;0;0
988077;83;76;1;0;0
989075;83;76;1;0;0
990079;83;76;1;0;0
991091;83;76;1;0;0
992078;83;76;1;0;0
993077;83;76;1;0;0
994075;83;76;1;0;0
995080;83;76;1;0;0
996078;124;0;0;0;0
997077;0;0;0;0;0
998076;0;78;0;0;0
999075;0;78;8;0;0
1000079;169;78;8;0;0
1001091;169;78;8;0;0
1002078;169;78;8;0;0
1003077;169;78;8;0;0
1004075;169;78;8;0;0
1005075;169;78;8;0;0
1006079;169;78;8;0;0
1007079;169;78;8;0;0
1008079;169;78;8;0;0
1009079;169;78;8;0;0
1010078;169;78;8;0;0
1011077;169;78;8;0;0
1012090;169;78;8;0;0
1013078;169;78;8;0;0
1014078;169;78;8;0;0
1015077;169;78;8;0;0
1016077;157;0;0;0;0
1017076;0;0;0;0;0
1018076;80;80;0;0;0
1019075;0;80;8;0;0
1020075;251;80;8;0;0
1021079;251;80;8;0;0
1022096;251;80;8;0;0
1023089;251;80;8;0;0
1024076;251;80;8;0;0
1025080;251;80;8;0;0
1026078;251;80;8;0;0
1027077;251;80;8;0;0
1028076;251;80;8;0;0
1029080;251;80;8;0;0
1030079;251;80;8;0;0
1031078;251;80;8;0;0
1032090;251;80;8;0;0
1033093;251;80;8;0;0
1034075;251;80;8;0;0
1035080;251;80;8;0;0
1036078;157;0;0;0;0
1037077;0;0;0;0;0
1038076;82;82;0;0;0
1039075;0;82;8;0;0
1040079;31;82;8;0;0
1041078;31;82;8;0;0
1042076;31;82;8;0;0
1043075;31;82;8;0;0
1044092;31;82;8;0;0
1045080;31;82;8;0;0
1046079;31;82;8;0;0
1047077;31;82;8;0;0
1048077;31;82;8;0;0
1049075;31;82;8;0;0
1050080;31;82;8;0;0
1051078;31;82;8;0;0
1052077;31;82;8;0;0
1053080;31;82;8;0;0
1054097;31;82;8;0;0
1055091;31;82;8;0;0
1056079;183;0;0;0;0
1057078;0;0;0;0;0
1058077;84;84;0;0;0
1059076;0;84;8;0;0
1060080;196;84;8;0;0
1061079;196;84;8;0;0
1062077;196;84;8;0;0
1063076;196;84;8;0;0
1064079;196;84;8;0;0
1065144;196;84;8;0;0
1066079;196;84;8;0;0
