Timestamp;fdb;compensate
16100089;-4.833984E-001;-1.059994E+003
16200078;-4.833984E-001;-1.059802E+003
16300089;-3.955078E-001;-1.059611E+003
16400089;-3.515625E-001;-1.059421E+003
16500091;-5.273438E-001;-1.059230E+003
16600088;-4.394531E-001;-1.059039E+003
16700092;-3.515625E-001;-1.058849E+003
16800092;-3.515625E-001;-1.058750E+003
16900089;-5.712891E-001;-1.058654E+003
17000089;-4.394531E-001;-1.058559E+003
17100089;-3.515625E-001;-1.058463E+003
17200090;-5.273438E-001;-1.058369E+003
17300093;-5.273438E-001;-1.058273E+003
17400091;-4.394531E-001;-1.058177E+003
17500092;-5.273438E-001;-1.058161E+003
17600089;-4.833984E-001;-1.058161E+003
17700093;-5.273438E-001;-1.058161E+003
17800088;-3.955078E-001;-1.058161E+003
17900091;-4.833984E-001;-1.058141E+003
18000093;-5.273438E-001;-1.058045E+003
18100089;-5.273438E-001;-1.057951E+003
18200092;-4.833984E-001;-1.057855E+003
18300092;-3.955078E-001;-1.057760E+003
18400093;-5.712891E-001;-1.057665E+003
18500088;-4.833984E-001;-1.057569E+003
18600090;-3.955078E-001;-1.057474E+003
18700093;-6.152344E-001;-1.057378E+003
18800091;-4.833984E-001;-1.057283E+003
18900093;-4.833984E-001;-1.057188E+003
19000092;-3.076172E-001;-1.057092E+003
19100092;-4.394531E-001;-1.056997E+003
19200093;-4.394531E-001;-1.056902E+003
19300093;-4.394531E-001;-1.056806E+003
19400092;-4.833984E-001;-1.056711E+003
19500101;-3.955078E-001;-1.056616E+003
19600090;-5.712891E-001;-1.056520E+003
19700089;-5.273438E-001;-1.056425E+003
19800091;-4.833984E-001;-1.056330E+003
19900090;-4.394531E-001;-1.056162E+003
20000093;-4.394531E-001;-1.055972E+003
20100089;-5.273438E-001;-1.055781E+003
20200092;-4.833984E-001;-1.055589E+003
20300092;-3.955078E-001;-1.055400E+003
20400091;-3.955078E-001;-1.055208E+003
20500090;-4.833984E-001;-1.055019E+003
20600325;-3.076172E-001;-1.054828E+003
20700089;-5.712891E-001;-1.054636E+003
20800092;-3.515625E-001;-1.054447E+003
20900092;-4.394531E-001;-1.054255E+003
21000092;-3.515625E-001;-1.054157E+003
21100093;-4.833984E-001;-1.054062E+003
21200089;-3.955078E-001;-1.053966E+003
21300089;-5.273438E-001;-1.053871E+003
21400090;-5.712891E-001;-1.053776E+003
21500093;-3.955078E-001;-1.053680E+003
21600093;-5.273438E-001;-1.053635E+003
21700088;-3.955078E-001;-1.053635E+003
21800093;-5.712891E-001;-1.053635E+003
21900091;-4.394531E-001;-1.053635E+003
22000076;-3.955078E-001;-1.053635E+003
22100093;-4.394531E-001;-1.053635E+003
22200089;-4.833984E-001;-1.053635E+003
22300093;-5.712891E-001;-1.053635E+003
22400092;-4.394531E-001;-1.053635E+003
22500092;-3.955078E-001;-1.053635E+003
22600092;-4.394531E-001;-1.053635E+003
22700093;-5.273438E-001;-1.053635E+003
22800089;-4.833984E-001;-1.053635E+003
22900092;-4.394531E-001;-1.053635E+003
23000090;-4.833984E-001;-1.053635E+003
23100088;-4.394531E-001;-1.053530E+003
23200090;-4.394531E-001;-1.053338E+003
23300091;-6.152344E-001;-1.053149E+003
23400093;-5.712891E-001;-1.052921E+003
23500090;-6.591797E-001;-1.052622E+003
23600093;-4.394531E-001;-1.052326E+003
23700090;-6.152344E-001;-1.052027E+003
23800091;-5.273438E-001;-1.051731E+003
23900091;-5.273438E-001;-1.051432E+003
24000093;-3.955078E-001;-1.051133E+003
24100093;-7.470703E-001;-1.050837E+003
24200093;-4.833984E-001;-1.050538E+003
24300093;-7.470703E-001;-1.050239E+003
24400093;-6.152344E-001;-1.049943E+003
24500088;-6.152344E-001;-1.049644E+003
24600089;-4.833984E-001;-1.049345E+003
24700092;-6.152344E-001;-1.049049E+003
24800091;-5.712891E-001;-1.048750E+003
24900079;-4.833984E-001;-1.048453E+003
25000093;-4.833984E-001;-1.048154E+003
25100090;-6.152344E-001;-1.047855E+003
25200089;-4.394531E-001;-1.047559E+003
25300090;-6.152344E-001;-1.047260E+003
25400092;-4.394531E-001;-1.046961E+003
25500091;-6.591797E-001;-1.046665E+003
25600088;-6.152344E-001;-1.046366E+003
25700089;-5.712891E-001;-1.046067E+003
25800089;-7.470703E-001;-1.045771E+003
25900088;-6.591797E-001;-1.045472E+003
26000107;-7.470703E-001;-1.045176E+003
26100091;-5.273438E-001;-1.044807E+003
26200093;-5.712891E-001;-1.044412E+003
26300092;-6.591797E-001;-1.044021E+003
26400091;-6.152344E-001;-1.043626E+003
26500092;-4.833984E-001;-1.043231E+003
26600089;-7.470703E-001;-1.042841E+003
26700090;-7.031250E-001;-1.042446E+003
26800105;-6.591797E-001;-1.042051E+003
26900089;-6.152344E-001;-1.041660E+003
27000093;-6.152344E-001;-1.041266E+003
27100090;-6.591797E-001;-1.040875E+003
27200091;-5.273438E-001;-1.040480E+003
27300092;-7.031250E-001;-1.040085E+003
27400092;-7.470703E-001;-1.039695E+003
27500089;-6.591797E-001;-1.039300E+003
27600092;-6.591797E-001;-1.038905E+003
27700092;-7.031250E-001;-1.038514E+003
27800079;-6.152344E-001;-1.038120E+003
27900092;-6.591797E-001;-1.037725E+003
28000092;-8.789063E-001;-1.037334E+003
28100088;-7.031250E-001;-1.036939E+003
28200090;-6.591797E-001;-1.036548E+003
28300090;-7.910156E-001;-1.036154E+003
28400091;-6.591797E-001;-1.035759E+003
28500088;-6.591797E-001;-1.035368E+003
28600093;-8.349609E-001;-1.034973E+003
28700091;-6.152344E-001;-1.034579E+003
28800092;-7.031250E-001;-1.034188E+003
28900091;-7.470703E-001;-1.033793E+003
29000090;-5.712891E-001;-1.033398E+003
29100089;-7.910156E-001;-1.033008E+003
29200092;-7.031250E-001;-1.032613E+003
29300089;-7.470703E-001;-1.032222E+003
29400090;-8.789063E-001;-1.031841E+003
29500089;-7.910156E-001;-1.031542E+003
29600091;-6.591797E-001;-1.031246E+003
29700104;-8.349609E-001;-1.030947E+003
29800089;-7.470703E-001;-1.030648E+003
29900091;-8.789063E-001;-1.030352E+003
30000093;-9.228516E-001;-1.029974E+003
30100092;-6.591797E-001;-1.029580E+003
30200093;-8.349609E-001;-1.029189E+003
30300091;-9.228516E-001;-1.028794E+003
30400089;-7.470703E-001;-1.028403E+003
30500088;-7.031250E-001;-1.028009E+003
30600092;-8.789063E-001;-1.027614E+003
30700091;-7.910156E-001;-1.027223E+003
30800089;-8.349609E-001;-1.026828E+003
30900092;-6.152344E-001;-1.026434E+003
31000091;-7.470703E-001;-1.026039E+003
31100089;-8.789063E-001;-1.025548E+003
31200090;-8.789063E-001;-1.025063E+003
31300093;-8.349609E-001;-1.024573E+003
31400089;-9.667969E-001;-1.024082E+003
31500092;-9.667969E-001;-1.023597E+003
31600093;-8.349609E-001;-1.023106E+003
31700090;-1.010742E+000;-1.022616E+003
31800088;-9.228516E-001;-1.022130E+003
31900090;-8.789063E-001;-1.021640E+003
32000091;-8.349609E-001;-1.021149E+003
32100090;-7.910156E-001;-1.020664E+003
