Timestamp;fdb;compensate
21300091;1.230469E+001;-1.609567E+003
21400091;1.226074E+001;-1.609172E+003
21500090;1.239258E+001;-1.608781E+003
21600089;1.221680E+001;-1.608386E+003
21700091;1.217285E+001;-1.607996E+003
21800090;1.221680E+001;-1.607601E+003
21900091;1.221680E+001;-1.607206E+003
22000089;1.199707E+001;-1.606815E+003
22100092;1.212891E+001;-1.606421E+003
22200088;1.212891E+001;-1.606026E+003
22300089;1.217285E+001;-1.605635E+003
22400092;1.221680E+001;-1.605240E+003
22500092;1.217285E+001;-1.604846E+003
22600089;1.226074E+001;-1.604455E+003
22700093;1.226074E+001;-1.604060E+003
22800089;1.204102E+001;-1.603669E+003
22900093;1.221680E+001;-1.603275E+003
23000089;1.226074E+001;-1.602880E+003
23100089;1.212891E+001;-1.602489E+003
23200093;1.212891E+001;-1.602094E+003
23300088;1.221680E+001;-1.601699E+003
23400093;1.212891E+001;-1.601309E+003
23500091;1.226074E+001;-1.600914E+003
23600089;1.212891E+001;-1.600519E+003
23700088;1.217285E+001;-1.600128E+003
23800090;1.226074E+001;-1.599734E+003
23900092;1.217285E+001;-1.599343E+003
24000089;1.226074E+001;-1.598948E+003
24100089;1.226074E+001;-1.598553E+003
24200092;1.208496E+001;-1.598163E+003
24300091;1.208496E+001;-1.597768E+003
24400091;1.226074E+001;-1.597373E+003
24500090;1.212891E+001;-1.596982E+003
24600090;1.217285E+001;-1.596588E+003
24700089;1.208496E+001;-1.596193E+003
24800090;1.212891E+001;-1.595815E+003
24900093;1.226074E+001;-1.595516E+003
25000090;1.217285E+001;-1.595220E+003
25100090;1.204102E+001;-1.594921E+003
25200093;1.217285E+001;-1.594621E+003
25300090;1.204102E+001;-1.594325E+003
25400092;1.230469E+001;-1.594026E+003
25500093;1.221680E+001;-1.593727E+003
25600093;1.221680E+001;-1.593508E+003
25700091;1.234863E+001;-1.593317E+003
25800090;1.221680E+001;-1.593185E+003
25900090;1.221680E+001;-1.593090E+003
26000090;1.217285E+001;-1.592995E+003
26100089;1.221680E+001;-1.592889E+003
26200090;1.212891E+001;-1.592698E+003
26300090;1.208496E+001;-1.592506E+003
26400089;1.212891E+001;-1.592317E+003
26500090;1.204102E+001;-1.592125E+003
26600093;1.212891E+001;-1.591934E+003
26700093;1.230469E+001;-1.591745E+003
26800091;1.204102E+001;-1.591553E+003
26900091;1.199707E+001;-1.591362E+003
27000092;1.195313E+001;-1.591172E+003
27100093;1.199707E+001;-1.590981E+003
27200089;1.212891E+001;-1.590791E+003
27300093;1.199707E+001;-1.590600E+003
27400091;1.208496E+001;-1.590409E+003
27500089;1.217285E+001;-1.590219E+003
27600089;1.208496E+001;-1.590028E+003
27700093;1.204102E+001;-1.589836E+003
27800089;1.217285E+001;-1.589647E+003
27900089;1.195313E+001;-1.589455E+003
28000089;1.204102E+001;-1.589264E+003
28100092;1.217285E+001;-1.589075E+003
28200093;1.221680E+001;-1.588962E+003
28300090;1.195313E+001;-1.588894E+003
28400093;1.212891E+001;-1.588894E+003
28500093;1.221680E+001;-1.588894E+003
28600091;1.217285E+001;-1.588894E+003
28700090;1.217285E+001;-1.588859E+003
28800093;1.217285E+001;-1.588763E+003
28900093;1.204102E+001;-1.588668E+003
29000093;1.204102E+001;-1.588573E+003
29100092;1.208496E+001;-1.588477E+003
29200089;1.208496E+001;-1.588382E+003
29300091;1.217285E+001;-1.588286E+003
29400091;1.212891E+001;-1.588192E+003
29500091;1.208496E+001;-1.588096E+003
29600089;1.217285E+001;-1.587961E+003
29700089;1.204102E+001;-1.587772E+003
29800091;1.212891E+001;-1.587580E+003
29900089;1.199707E+001;-1.587389E+003
30000089;1.208496E+001;-1.587200E+003
30100092;1.208496E+001;-1.587008E+003
30200093;1.208496E+001;-1.586817E+003
30300089;1.204102E+001;-1.586627E+003
30400121;1.212891E+001;-1.586436E+003
30500088;1.212891E+001;-1.586246E+003
30600093;1.212891E+001;-1.586055E+003
30700092;1.212891E+001;-1.585864E+003
30800091;1.212891E+001;-1.585674E+003
30900091;1.217285E+001;-1.585483E+003
31000093;1.204102E+001;-1.585291E+003
31100089;1.217285E+001;-1.585102E+003
31200090;1.204102E+001;-1.584911E+003
31300092;1.208496E+001;-1.584719E+003
31400090;1.208496E+001;-1.584530E+003
31500091;1.208496E+001;-1.584338E+003
31600090;1.212891E+001;-1.584149E+003
31700090;1.226074E+001;-1.583957E+003
31800091;1.212891E+001;-1.583766E+003
31900089;1.204102E+001;-1.583577E+003
32000089;1.204102E+001;-1.583385E+003
32100089;1.204102E+001;-1.583194E+003
32200092;1.217285E+001;-1.583004E+003
32300093;1.217285E+001;-1.582813E+003
32400091;1.199707E+001;-1.582621E+003
32500088;1.204102E+001;-1.582499E+003
32600089;1.212891E+001;-1.582404E+003
32700092;1.217285E+001;-1.582327E+003
32800091;1.204102E+001;-1.582327E+003
32900093;1.230469E+001;-1.582327E+003
33000092;1.204102E+001;-1.582327E+003
33100093;1.212891E+001;-1.582327E+003
33200089;1.217285E+001;-1.582327E+003
33300100;1.199707E+001;-1.582327E+003
33400091;1.208496E+001;-1.582327E+003
33500090;1.212891E+001;-1.582327E+003
33600092;1.195313E+001;-1.582327E+003
33700091;1.212891E+001;-1.582327E+003
33800089;1.195313E+001;-1.582327E+003
33900092;1.217285E+001;-1.582327E+003
34000093;1.204102E+001;-1.582327E+003
34100089;1.190918E+001;-1.582327E+003
34200089;1.204102E+001;-1.582327E+003
34300089;1.208496E+001;-1.582327E+003
34400093;1.195313E+001;-1.582327E+003
34500092;1.212891E+001;-1.582327E+003
34600088;1.199707E+001;-1.582327E+003
34700088;1.204102E+001;-1.582327E+003
34800090;1.212891E+001;-1.582327E+003
34900091;1.204102E+001;-1.582327E+003
35000093;1.199707E+001;-1.582327E+003
35100088;1.208496E+001;-1.582316E+003
35200090;1.199707E+001;-1.582313E+003
35300092;1.217285E+001;-1.582313E+003
35400093;1.212891E+001;-1.582313E+003
35500093;1.208496E+001;-1.582313E+003
35600091;1.195313E+001;-1.582313E+003
35700089;1.212891E+001;-1.582251E+003
35800089;1.221680E+001;-1.582156E+003
35900089;1.199707E+001;-1.582060E+003
36000093;1.204102E+001;-1.581965E+003
36100091;1.199707E+001;-1.581870E+003
36200091;1.208496E+001;-1.581742E+003
36300089;1.204102E+001;-1.581530E+003
36400089;1.208496E+001;-1.581231E+003
36500092;1.199707E+001;-1.580932E+003
36600091;1.212891E+001;-1.580636E+003
36700092;1.199707E+001;-1.580337E+003
36800089;1.204102E+001;-1.580041E+003
36900093;1.199707E+001;-1.579742E+003
37000092;1.204102E+001;-1.579443E+003
37100177;1.217285E+001;-1.579147E+003
37200089;1.199707E+001;-1.578848E+003
37300091;1.208496E+001;-1.578549E+003
37400091;1.204102E+001;-1.578253E+003
37500092;1.208496E+001;-1.577953E+003
37600090;1.195313E+001;-1.577654E+003
37700092;1.204102E+001;-1.577358E+003
37800091;1.212891E+001;-1.577059E+003
37900092;1.204102E+001;-1.576790E+003
38000091;1.204102E+001;-1.576598E+003
38100089;1.204102E+001;-1.576407E+003
38200089;1.212891E+001;-1.576217E+003
38300089;1.195313E+001;-1.576026E+003
38400089;1.204102E+001;-1.575835E+003
38500089;1.208496E+001;-1.575645E+003
38600092;1.217285E+001;-1.575454E+003
38700090;1.212891E+001;-1.575262E+003
38800090;1.212891E+001;-1.575073E+003
38900093;1.199707E+001;-1.574881E+003
39000089;1.190918E+001;-1.574692E+003
39100090;1.212891E+001;-1.574478E+003
39200088;1.199707E+001;-1.574178E+003
39300093;1.208496E+001;-1.573882E+003
39400091;1.204102E+001;-1.573583E+003
39500089;1.204102E+001;-1.573284E+003
39600091;1.212891E+001;-1.572988E+003
39700093;1.212891E+001;-1.572689E+003
39800092;1.195313E+001;-1.572390E+003
39900093;1.208496E+001;-1.572094E+003
40000091;1.204102E+001;-1.571795E+003
40100088;1.212891E+001;-1.571499E+003
40200088;1.204102E+001;-1.571215E+003
40300090;1.199707E+001;-1.570916E+003
40400089;1.204102E+001;-1.570626E+003
40500089;1.199707E+001;-1.570434E+003
40600090;1.208496E+001;-1.570243E+003
40700093;1.204102E+001;-1.570053E+003
40800092;1.204102E+001;-1.569862E+003
40900089;1.186523E+001;-1.569671E+003
41000090;1.195313E+001;-1.569463E+003
41100089;1.195313E+001;-1.569163E+003
41200091;1.195313E+001;-1.568867E+003
41300093;1.199707E+001;-1.568568E+003
41400092;1.199707E+001;-1.568269E+003
41500093;1.199707E+001;-1.567973E+003
41600092;1.182129E+001;-1.567674E+003
41700092;1.199707E+001;-1.567375E+003
41800091;1.212891E+001;-1.567079E+003
41900089;1.195313E+001;-1.566692E+003
42000088;1.208496E+001;-1.566297E+003
42100092;1.195313E+001;-1.565907E+003
42200092;1.208496E+001;-1.565512E+003
42300091;1.199707E+001;-1.565121E+003
42400093;1.199707E+001;-1.564726E+003
42500091;1.208496E+001;-1.564332E+003
42600092;1.182129E+001;-1.563941E+003
42700090;1.186523E+001;-1.563546E+003
42800092;1.199707E+001;-1.563151E+003
42900090;1.186523E+001;-1.562760E+003
43000093;1.190918E+001;-1.562366E+003
43100088;1.182129E+001;-1.561971E+003
43200092;1.199707E+001;-1.561580E+003
43300107;1.186523E+001;-1.561185E+003
43400093;1.182129E+001;-1.560795E+003
43500088;1.204102E+001;-1.560400E+003
43600089;1.186523E+001;-1.560005E+003
43700093;1.199707E+001;-1.559614E+003
43800089;1.204102E+001;-1.559220E+003
43900093;1.182129E+001;-1.558825E+003
44000090;1.204102E+001;-1.558434E+003
44100092;1.199707E+001;-1.558039E+003
44200089;1.208496E+001;-1.557645E+003
44300093;1.190918E+001;-1.557254E+003
44400091;1.195313E+001;-1.556859E+003
44500089;1.190918E+001;-1.556468E+003
44600092;1.208496E+001;-1.556073E+003
44700088;1.186523E+001;-1.555679E+003
44800089;1.182129E+001;-1.555288E+003
44900093;1.208496E+001;-1.554958E+003
45000090;1.208496E+001;-1.554659E+003
45100092;1.186523E+001;-1.554363E+003
45200090;1.195313E+001;-1.554063E+003
45300093;1.190918E+001;-1.553764E+003
45400091;1.186523E+001;-1.553468E+003
45500093;1.204102E+001;-1.553160E+003
45600088;1.190918E+001;-1.552769E+003
45700093;1.186523E+001;-1.552374E+003
45800092;1.190918E+001;-1.551979E+003
45900091;1.186523E+001;-1.551589E+003
46000091;1.186523E+001;-1.551194E+003
46100091;1.190918E+001;-1.550799E+003
46200090;1.195313E+001;-1.550408E+003
46300093;1.190918E+001;-1.550013E+003
46400092;1.190918E+001;-1.549619E+003
46500091;1.186523E+001;-1.549228E+003
46600089;1.195313E+001;-1.548833E+003
46700092;1.186523E+001;-1.548442E+003
46800093;1.182129E+001;-1.548048E+003
46900092;1.190918E+001;-1.547653E+003
47000092;1.186523E+001;-1.547262E+003
47100093;1.186523E+001;-1.546867E+003
47200090;1.177734E+001;-1.546473E+003
47300091;1.177734E+001;-1.546082E+003
47400090;1.190918E+001;-1.545687E+003
47500089;1.186523E+001;-1.545292E+003
47600090;1.182129E+001;-1.544901E+003
47700092;1.186523E+001;-1.544507E+003
47800089;1.186523E+001;-1.544116E+003
47900089;1.199707E+001;-1.543721E+003
48000092;1.186523E+001;-1.543326E+003
48100090;1.199707E+001;-1.542936E+003
48200093;1.173340E+001;-1.542541E+003
48300092;1.168945E+001;-1.542146E+003
48400089;1.190918E+001;-1.541755E+003
48500090;1.177734E+001;-1.541361E+003
48600093;1.182129E+001;-1.540966E+003
48700090;1.186523E+001;-1.540575E+003
48800091;1.199707E+001;-1.540180E+003
48900089;1.190918E+001;-1.539790E+003
49000092;1.190918E+001;-1.539319E+003
49100091;1.182129E+001;-1.538828E+003
49200091;1.186523E+001;-1.538343E+003
49300092;1.186523E+001;-1.537852E+003
49400089;1.173340E+001;-1.537362E+003
49500093;1.177734E+001;-1.536876E+003
49600090;1.177734E+001;-1.536434E+003
49700093;1.186523E+001;-1.536043E+003
49800090;1.177734E+001;-1.535648E+003
49900091;1.177734E+001;-1.535253E+003
50000090;1.182129E+001;-1.534863E+003
50100089;1.182129E+001;-1.534468E+003
50200092;1.173340E+001;-1.534073E+003
50300089;1.182129E+001;-1.533682E+003
50400089;1.177734E+001;-1.533287E+003
50500090;1.186523E+001;-1.532893E+003
50600090;1.177734E+001;-1.532502E+003
50700092;1.186523E+001;-1.532107E+003
50800089;1.186523E+001;-1.531716E+003
50900107;1.186523E+001;-1.531322E+003
51000093;1.182129E+001;-1.530927E+003
51100090;1.177734E+001;-1.530536E+003
51200090;1.173340E+001;-1.530141E+003
51300093;1.195313E+001;-1.529706E+003
51400089;1.164551E+001;-1.529204E+003
51500092;1.177734E+001;-1.528618E+003
51600093;1.182129E+001;-1.528032E+003
51700092;1.182129E+001;-1.527452E+003
51800092;1.182129E+001;-1.526866E+003
51900090;1.182129E+001;-1.526286E+003
52000093;1.177734E+001;-1.525699E+003
52100091;1.186523E+001;-1.525113E+003
52200089;1.182129E+001;-1.524635E+003
52300092;1.168945E+001;-1.524241E+003
52400089;1.168945E+001;-1.523846E+003
52500093;1.177734E+001;-1.523545E+003
52600088;1.182129E+001;-1.523246E+003
52700092;1.173340E+001;-1.522947E+003
52800091;1.195313E+001;-1.522651E+003
52900092;1.186523E+001;-1.522352E+003
53000091;1.186523E+001;-1.522010E+003
53100091;1.177734E+001;-1.521615E+003
53200089;1.173340E+001;-1.521220E+003
53300092;1.182129E+001;-1.520830E+003
53400090;1.173340E+001;-1.520435E+003
53500092;1.186523E+001;-1.520040E+003
53600091;1.164551E+001;-1.519649E+003
53700091;1.164551E+001;-1.519255E+003
53800088;1.160156E+001;-1.518860E+003
53900090;1.177734E+001;-1.518469E+003
54000089;1.168945E+001;-1.518074E+003
54100091;1.168945E+001;-1.517616E+003
54200089;1.177734E+001;-1.517126E+003
54300093;1.164551E+001;-1.516635E+003
54400093;1.177734E+001;-1.516150E+003
54500093;1.186523E+001;-1.515708E+003
54600093;1.168945E+001;-1.515313E+003
54700092;1.182129E+001;-1.514922E+003
54800091;1.173340E+001;-1.514609E+003
54900093;1.168945E+001;-1.514310E+003
55000090;1.177734E+001;-1.514014E+003
55100092;1.168945E+001;-1.513715E+003
55200092;1.177734E+001;-1.513419E+003
55300090;1.168945E+001;-1.513120E+003
55400090;1.177734E+001;-1.512820E+003
55500092;1.155762E+001;-1.512523E+003
55600093;1.160156E+001;-1.512129E+003
55700091;1.168945E+001;-1.511734E+003
55800089;1.168945E+001;-1.511343E+003
55900088;1.160156E+001;-1.510948E+003
56000089;1.168945E+001;-1.510554E+003
56100091;1.164551E+001;-1.510163E+003
56200092;1.160156E+001;-1.509768E+003
56300093;1.164551E+001;-1.509377E+003
56400093;1.164551E+001;-1.508983E+003
56500090;1.168945E+001;-1.508588E+003
56600089;1.168945E+001;-1.508197E+003
56700089;1.168945E+001;-1.507802E+003
56800093;1.182129E+001;-1.507407E+003
56900088;1.160156E+001;-1.507017E+003
57000089;1.168945E+001;-1.506625E+003
57100091;1.182129E+001;-1.506326E+003
57200089;1.168945E+001;-1.506030E+003
57300093;1.160156E+001;-1.505831E+003
57400093;1.155762E+001;-1.505641E+003
57500093;1.182129E+001;-1.505450E+003
57600093;1.164551E+001;-1.505211E+003
57700090;1.168945E+001;-1.504915E+003
57800091;1.155762E+001;-1.504616E+003
57900091;1.160156E+001;-1.504317E+003
58000092;1.168945E+001;-1.503972E+003
58100089;1.173340E+001;-1.503577E+003
58200089;1.160156E+001;-1.503183E+003
58300092;1.164551E+001;-1.502792E+003
58400089;1.173340E+001;-1.502397E+003
58500089;1.177734E+001;-1.502006E+003
58600090;1.155762E+001;-1.501612E+003
58700093;1.160156E+001;-1.501217E+003
58800103;1.168945E+001;-1.500826E+003
58900090;1.164551E+001;-1.500431E+003
59000093;1.164551E+001;-1.500036E+003
59100092;1.160156E+001;-1.499646E+003
59200088;1.164551E+001;-1.499346E+003
59300091;1.164551E+001;-1.499154E+003
59400092;1.164551E+001;-1.498965E+003
59500090;1.160156E+001;-1.498774E+003
59600093;1.155762E+001;-1.498584E+003
59700093;1.160156E+001;-1.498393E+003
59800091;1.186523E+001;-1.498167E+003
59900093;1.155762E+001;-1.497871E+003
60000091;1.168945E+001;-1.497572E+003
60100091;1.151367E+001;-1.497273E+003
60200089;1.168945E+001;-1.496977E+003
60300093;1.160156E+001;-1.496638E+003
60400091;1.168945E+001;-1.496243E+003
60500093;1.160156E+001;-1.495852E+003
60600093;1.155762E+001;-1.495458E+003
60700092;1.168945E+001;-1.495067E+003
60800093;1.168945E+001;-1.494672E+003
60900090;1.151367E+001;-1.494277E+003
61000093;1.177734E+001;-1.493887E+003
61100093;1.164551E+001;-1.493492E+003
61200089;1.146973E+001;-1.493097E+003
61300093;1.151367E+001;-1.492706E+003
61400091;1.164551E+001;-1.492312E+003
61500090;1.177734E+001;-1.491917E+003
61600092;1.151367E+001;-1.491526E+003
61700089;1.160156E+001;-1.491131E+003
61800090;1.160156E+001;-1.490809E+003
61900088;1.160156E+001;-1.490510E+003
62000093;1.160156E+001;-1.490211E+003
62100091;1.168945E+001;-1.489915E+003
62200090;1.155762E+001;-1.489616E+003
62300093;1.155762E+001;-1.489317E+003
62400092;1.164551E+001;-1.489021E+003
62500093;1.155762E+001;-1.488626E+003
62600089;1.164551E+001;-1.488231E+003
62700092;1.164551E+001;-1.487840E+003
62800088;1.155762E+001;-1.487445E+003
62900093;1.142578E+001;-1.487055E+003
63000093;1.160156E+001;-1.486660E+003
63100089;1.146973E+001;-1.486118E+003
63200093;1.155762E+001;-1.485537E+003
63300089;1.155762E+001;-1.484951E+003
63400092;1.155762E+001;-1.484365E+003
63500090;1.155762E+001;-1.483785E+003
63600090;1.151367E+001;-1.483199E+003
63700091;1.146973E+001;-1.482613E+003
63800088;1.146973E+001;-1.482032E+003
63900088;1.151367E+001;-1.481446E+003
64000092;1.155762E+001;-1.480866E+003
64100091;1.142578E+001;-1.480280E+003
64200092;1.160156E+001;-1.479694E+003
64300091;1.151367E+001;-1.479122E+003
64400091;1.155762E+001;-1.478632E+003
64500090;1.155762E+001;-1.478141E+003
64600092;1.142578E+001;-1.477656E+003
64700090;1.164551E+001;-1.477165E+003
64800088;1.133789E+001;-1.476680E+003
64900093;1.142578E+001;-1.476189E+003
65000091;1.155762E+001;-1.475623E+003
65100089;1.160156E+001;-1.475042E+003
65200093;1.142578E+001;-1.474456E+003
65300089;1.151367E+001;-1.473870E+003
65400089;1.146973E+001;-1.473290E+003
65500093;1.155762E+001;-1.472704E+003
65600089;1.146973E+001;-1.472118E+003
65700093;1.151367E+001;-1.471537E+003
65800088;1.146973E+001;-1.470951E+003
65900090;1.142578E+001;-1.470371E+003
66000091;1.151367E+001;-1.469785E+003
66100089;1.142578E+001;-1.469199E+003
66200088;1.155762E+001;-1.468618E+003
66300093;1.138184E+001;-1.468032E+003
66400093;1.155762E+001;-1.467446E+003
