Timestamp;fdb;ref;fdb;output
0;-1.604004E+001;-1.604608E+001;-1.604004E+001;1.075982E+003
100092;-1.612793E+001;-1.604608E+001;-1.612793E+001;1.078857E+003
200093;-1.599609E+001;-1.604608E+001;-1.599609E+001;1.074171E+003
300092;-1.604004E+001;-1.604608E+001;-1.604004E+001;1.075700E+003
400091;-1.617188E+001;-1.604608E+001;-1.617188E+001;1.080273E+003
500090;-1.604004E+001;-1.604608E+001;-1.612793E+001;1.078601E+003
600092;-1.604004E+001;-1.604608E+001;-1.604004E+001;1.075374E+003
700091;-1.599609E+001;-1.604608E+001;-1.599609E+001;1.073438E+003
800090;-1.608398E+001;-1.604608E+001;-1.608398E+001;1.076473E+003
900088;-1.595215E+001;-1.604608E+001;-1.595215E+001;1.071769E+003
1000091;-1.608398E+001;-1.604608E+001;-1.608398E+001;1.076434E+003
1100092;-1.604004E+001;-1.604608E+001;-1.604004E+001;1.074745E+003
1200090;-1.604004E+001;-1.604608E+001;-1.604004E+001;1.074661E+003
1300089;-1.604004E+001;-1.604608E+001;-1.604004E+001;1.074466E+003
1400088;-1.608398E+001;-1.604608E+001;-1.608398E+001;1.076062E+003
1500092;-1.590820E+001;-1.604608E+001;-1.590820E+001;1.069783E+003
1600088;-1.608398E+001;-1.604608E+001;-1.604004E+001;1.074294E+003
1700088;-1.604004E+001;-1.604608E+001;-1.604004E+001;1.074211E+003
1800092;-1.595215E+001;-1.604608E+001;-1.595215E+001;1.071032E+003
1900093;-1.599609E+001;-1.608468E+001;-1.599609E+001;1.070971E+003
2000093;-1.599609E+001;-1.626107E+001;-1.599609E+001;1.062953E+003
2100092;-1.608398E+001;-1.629086E+001;-1.608398E+001;1.062025E+003
2200092;-1.608398E+001;-1.629086E+001;-1.608398E+001;1.058994E+003
2300089;-1.612793E+001;-1.629086E+001;-1.612793E+001;1.057711E+003
2400090;-1.604004E+001;-1.629086E+001;-1.604004E+001;1.051833E+003
2500090;-1.612793E+001;-1.629086E+001;-1.612793E+001;1.052363E+003
2600091;-1.612793E+001;-1.629086E+001;-1.612793E+001;1.049714E+003
2700089;-1.608398E+001;-1.629086E+001;-1.612793E+001;1.047336E+003
2800089;-1.612793E+001;-1.629086E+001;-1.612793E+001;1.045104E+003
2900093;-1.617188E+001;-1.629086E+001;-1.617188E+001;1.044522E+003
3000091;-1.608398E+001;-1.629086E+001;-1.608398E+001;1.039620E+003
3100090;-1.612793E+001;-1.629086E+001;-1.612793E+001;1.039321E+003
3200090;-1.612793E+001;-1.629086E+001;-1.612793E+001;1.037436E+003
3300093;-1.625977E+001;-1.638986E+001;-1.625977E+001;1.036567E+003
3400093;-1.617188E+001;-1.649896E+001;-1.617188E+001;1.026002E+003
3500091;-1.612793E+001;-1.649985E+001;-1.612793E+001;1.021073E+003
3600090;-1.625977E+001;-1.649985E+001;-1.625977E+001;1.022489E+003
3700089;-1.625977E+001;-1.649985E+001;-1.625977E+001;1.019455E+003
3800090;-1.634766E+001;-1.649985E+001;-1.630371E+001;1.018101E+003
3900091;-1.634766E+001;-1.670013E+001;-1.634766E+001;1.009018E+003
4000093;-1.643555E+001;-1.682361E+001;-1.643555E+001;1.002061E+003
4100089;-1.647949E+001;-1.682361E+001;-1.647949E+001;9.982112E+002
4200091;-1.630371E+001;-1.682361E+001;-1.630371E+001;9.867275E+002
4300089;-1.652344E+001;-1.682361E+001;-1.652344E+001;9.893817E+002
4400090;-1.652344E+001;-1.682361E+001;-1.652344E+001;9.846700E+002
4500091;-1.656738E+001;-1.682361E+001;-1.656738E+001;9.817560E+002
4600093;-1.643555E+001;-1.682361E+001;-1.643555E+001;9.728254E+002
4700090;-1.656738E+001;-1.682361E+001;-1.656738E+001;9.734796E+002
4800093;-1.661133E+001;-1.682361E+001;-1.661133E+001;9.711509E+002
4900089;-1.661133E+001;-1.682361E+001;-1.656738E+001;9.660419E+002
5000091;-1.652344E+001;-1.682361E+001;-1.652344E+001;9.611415E+002
5100090;-1.661133E+001;-1.682361E+001;-1.661133E+001;9.610099E+002
5200088;-1.665527E+001;-1.682361E+001;-1.665527E+001;9.594628E+002
5300089;-1.656738E+001;-1.682361E+001;-1.656738E+001;9.533454E+002
5400091;-1.656738E+001;-1.682361E+001;-1.656738E+001;9.504517E+002
5500092;-1.669922E+001;-1.682361E+001;-1.669922E+001;9.525342E+002
5600088;-1.665527E+001;-1.682361E+001;-1.665527E+001;9.486436E+002
5700090;-1.656738E+001;-1.682361E+001;-1.656738E+001;9.431779E+002
5800088;-1.669922E+001;-1.685823E+001;-1.669922E+001;9.442137E+002
5900088;-1.665527E+001;-1.700252E+001;-1.665527E+001;9.341548E+002
6000092;-1.669922E+001;-1.705990E+001;-1.669922E+001;9.291807E+002
6100088;-1.678711E+001;-1.705990E+001;-1.678711E+001;9.280916E+002
6200091;-1.683105E+001;-1.705990E+001;-1.683105E+001;9.255063E+002
6300093;-1.683105E+001;-1.705990E+001;-1.683105E+001;9.217901E+002
6400091;-1.674316E+001;-1.705990E+001;-1.674316E+001;9.152358E+002
6500090;-1.683105E+001;-1.705990E+001;-1.683105E+001;9.150735E+002
6600088;-1.678711E+001;-1.705990E+001;-1.678711E+001;9.105688E+002
6700088;-1.683105E+001;-1.705990E+001;-1.683105E+001;9.095138E+002
6800091;-1.691895E+001;-1.705990E+001;-1.691895E+001;9.103047E+002
6900091;-1.683105E+001;-1.705990E+001;-1.683105E+001;9.050615E+002
7000093;-1.691895E+001;-1.705990E+001;-1.691895E+001;9.059509E+002
7100093;-1.691895E+001;-1.705990E+001;-1.691895E+001;9.041519E+002
7200091;-1.696289E+001;-1.705990E+001;-1.696289E+001;9.040221E+002
7300088;-1.696289E+001;-1.706791E+001;-1.696289E+001;9.021638E+002
7400090;-1.705078E+001;-1.717709E+001;-1.705078E+001;8.994179E+002
7500092;-1.709473E+001;-1.725939E+001;-1.709473E+001;8.948033E+002
7600091;-1.713867E+001;-1.725939E+001;-1.713867E+001;8.934431E+002
7700088;-1.718262E+001;-1.725939E+001;-1.718262E+001;8.926418E+002
7800092;-1.713867E+001;-1.725939E+001;-1.713867E+001;8.888644E+002
7900093;-1.722656E+001;-1.725939E+001;-1.713867E+001;8.869816E+002
8000091;-1.718262E+001;-1.725939E+001;-1.718262E+001;8.868690E+002
8100090;-1.718262E+001;-1.725939E+001;-1.718262E+001;8.855393E+002
8200093;-1.713867E+001;-1.726478E+001;-1.713867E+001;8.825900E+002
8300091;-1.718262E+001;-1.735880E+001;-1.718262E+001;8.792733E+002
8400093;-1.722656E+001;-1.743912E+001;-1.722656E+001;8.755661E+002
8500092;-1.731445E+001;-1.744121E+001;-1.731445E+001;8.765097E+002
8600093;-1.727051E+001;-1.744121E+001;-1.727051E+001;8.734589E+002
8700090;-1.740234E+001;-1.744121E+001;-1.740234E+001;8.769415E+002
8800089;-1.740234E+001;-1.744121E+001;-1.740234E+001;8.761232E+002
8900091;-1.740234E+001;-1.744121E+001;-1.740234E+001;8.753301E+002
9000092;-1.749023E+001;-1.744121E+001;-1.744629E+001;8.763342E+002
9100091;-1.744629E+001;-1.744121E+001;-1.744629E+001;8.758734E+002
9200092;-1.740234E+001;-1.744121E+001;-1.740234E+001;8.741212E+002
9300089;-1.740234E+001;-1.744121E+001;-1.740234E+001;8.739136E+002
9400090;-1.749023E+001;-1.749200E+001;-1.749023E+001;8.748860E+002
9500092;-1.740234E+001;-1.759471E+001;-1.740234E+001;8.667921E+002
9600089;-1.749023E+001;-1.760111E+001;-1.749023E+001;8.680803E+002
9700092;-1.740234E+001;-1.760111E+001;-1.740234E+001;8.637839E+002
9800088;-1.757813E+001;-1.760111E+001;-1.757813E+001;8.688643E+002
9900093;-1.749023E+001;-1.760111E+001;-1.749023E+001;8.648052E+002
10000090;-1.762207E+001;-1.760111E+001;-1.762207E+001;8.686797E+002
10100089;-1.766602E+001;-1.760111E+001;-1.753418E+001;8.650429E+002
10200092;-1.753418E+001;-1.760111E+001;-1.753418E+001;8.647129E+002
10300090;-1.766602E+001;-1.760111E+001;-1.766602E+001;8.690188E+002
10400093;-1.762207E+001;-1.760111E+001;-1.762207E+001;8.642865E+002
10500089;-1.757813E+001;-1.760111E+001;-1.757813E+001;8.656790E+002
10600093;-1.770996E+001;-1.760111E+001;-1.770996E+001;8.701567E+002
10700091;-1.766602E+001;-1.760111E+001;-1.766602E+001;8.685161E+002
10800107;-1.757813E+001;-1.760111E+001;-1.757813E+001;8.653037E+002
10900088;-1.753418E+001;-1.760111E+001;-1.753418E+001;8.636969E+002
11000088;-1.766602E+001;-1.776425E+001;-1.766602E+001;8.617568E+002
11100090;-1.762207E+001;-1.792705E+001;-1.762207E+001;8.515071E+002
11200090;-1.775391E+001;-1.792785E+001;-1.784180E+001;8.565677E+002
11300089;-1.770996E+001;-1.792785E+001;-1.770996E+001;8.501760E+002
11400092;-1.784180E+001;-1.792785E+001;-1.784180E+001;8.532041E+002
11500091;-1.784180E+001;-1.792785E+001;-1.784180E+001;8.551128E+002
11600090;-1.792969E+001;-1.792785E+001;-1.792969E+001;8.542344E+002
11700093;-1.775391E+001;-1.792785E+001;-1.775391E+001;8.472038E+002
11800093;-1.784180E+001;-1.792785E+001;-1.784180E+001;8.496664E+002
11900089;-1.788574E+001;-1.792785E+001;-1.788574E+001;8.505909E+002
12000091;-1.788574E+001;-1.792785E+001;-1.788574E+001;8.498916E+002
12100089;-1.788574E+001;-1.792785E+001;-1.788574E+001;8.494562E+002
12200090;-1.792969E+001;-1.792785E+001;-1.792969E+001;8.504056E+002
12300092;-1.784180E+001;-1.792785E+001;-1.797363E+001;8.514412E+002
12400091;-1.788574E+001;-1.792785E+001;-1.788574E+001;8.480896E+002
12500092;-1.784180E+001;-1.792785E+001;-1.784180E+001;8.463809E+002
12600089;-1.797363E+001;-1.792785E+001;-1.797363E+001;8.476500E+002
12700090;-1.784180E+001;-1.792785E+001;-1.784180E+001;8.457196E+002
12800089;-1.788574E+001;-1.792785E+001;-1.788574E+001;8.469581E+002
12900090;-1.792969E+001;-1.792785E+001;-1.792969E+001;8.482820E+002
13000093;-1.788574E+001;-1.792785E+001;-1.788574E+001;8.465057E+002
13100092;-1.792969E+001;-1.792785E+001;-1.792969E+001;8.480023E+002
13200093;-1.788574E+001;-1.792985E+001;-1.788574E+001;8.461362E+002
13300089;-1.801758E+001;-1.805914E+001;-1.801758E+001;8.453484E+002
13400089;-1.806152E+001;-1.819089E+001;-1.792969E+001;8.350657E+002
13500090;-1.797363E+001;-1.819569E+001;-1.797363E+001;8.338365E+002
13600091;-1.801758E+001;-1.819569E+001;-1.801758E+001;8.330104E+002
13700090;-1.810547E+001;-1.819569E+001;-1.810547E+001;8.325169E+002
13800092;-1.801758E+001;-1.819569E+001;-1.801758E+001;8.293051E+002
13900091;-1.801758E+001;-1.819569E+001;-1.801758E+001;8.279322E+002
14000092;-1.806152E+001;-1.819569E+001;-1.806152E+001;8.281533E+002
14100089;-1.828125E+001;-1.819569E+001;-1.828125E+001;8.347785E+002
14200093;-1.819336E+001;-1.819569E+001;-1.819336E+001;8.308276E+002
14300090;-1.814941E+001;-1.819569E+001;-1.814941E+001;8.285997E+002
14400093;-1.819336E+001;-1.819569E+001;-1.819336E+001;8.295153E+002
14500093;-1.814941E+001;-1.819569E+001;-1.814941E+001;8.274655E+002
14600092;-1.819336E+001;-1.819569E+001;-1.819336E+001;8.285228E+002
14700093;-1.814941E+001;-1.819569E+001;-1.814941E+001;8.265895E+002
14800090;-1.806152E+001;-1.819750E+001;-1.806152E+001;8.291130E+002
14900090;-1.819336E+001;-1.830881E+001;-1.819336E+001;8.227397E+002
15000091;-1.819336E+001;-1.834601E+001;-1.819336E+001;8.196396E+002
15100089;-1.828125E+001;-1.834601E+001;-1.828125E+001;8.213378E+002
15200093;-1.819336E+001;-1.834601E+001;-1.819336E+001;8.169790E+002
15300092;-1.828125E+001;-1.834601E+001;-1.828125E+001;8.191292E+002
15400090;-1.828125E+001;-1.834601E+001;-1.828125E+001;8.183970E+002
15500091;-1.828125E+001;-1.834601E+001;-1.828125E+001;8.179944E+002
15600093;-1.836914E+001;-1.834601E+001;-1.845703E+001;8.237011E+002
15700089;-1.836914E+001;-1.834601E+001;-1.836914E+001;8.202314E+002
15800093;-1.832520E+001;-1.834601E+001;-1.832520E+001;8.185186E+002
15900091;-1.836914E+001;-1.834601E+001;-1.836914E+001;8.214446E+002
16000090;-1.828125E+001;-1.834601E+001;-1.828125E+001;8.166712E+002
16100091;-1.832520E+001;-1.840200E+001;-1.832520E+001;8.160734E+002
16200091;-1.841309E+001;-1.857770E+001;-1.841309E+001;8.110461E+002
16300091;-1.850098E+001;-1.858789E+001;-1.850098E+001;8.113930E+002
16400090;-1.863281E+001;-1.858789E+001;-1.863281E+001;8.154673E+002
16500088;-1.872070E+001;-1.858789E+001;-1.872070E+001;8.198303E+002
16600093;-1.876465E+001;-1.858789E+001;-1.876465E+001;8.237270E+002
16700093;-1.872070E+001;-1.858789E+001;-1.876465E+001;8.261101E+002
16800093;-1.876465E+001;-1.858789E+001;-1.876465E+001;8.284442E+002
16900090;-1.872070E+001;-1.858789E+001;-1.872070E+001;8.293690E+002
17000091;-1.876465E+001;-1.858789E+001;-1.876465E+001;8.317030E+002
17100090;-1.880859E+001;-1.858789E+001;-1.880859E+001;8.369408E+002
17200092;-1.872070E+001;-1.858789E+001;-1.872070E+001;8.358661E+002
17300090;-1.872070E+001;-1.858789E+001;-1.872070E+001;8.377938E+002
17400090;-1.858887E+001;-1.858789E+001;-1.858887E+001;8.350211E+002
17500091;-1.885254E+001;-1.858789E+001;-1.885254E+001;8.461033E+002
17600105;-1.867676E+001;-1.858789E+001;-1.867676E+001;8.415280E+002
17700093;-1.872070E+001;-1.859029E+001;-1.872070E+001;8.446797E+002
17800088;-1.863281E+001;-1.867344E+001;-1.863281E+001;8.396330E+002
17900091;-1.876465E+001;-1.868773E+001;-1.876465E+001;8.440220E+002
18000091;-1.872070E+001;-1.868773E+001;-1.872070E+001;8.426283E+002
18100093;-1.867676E+001;-1.868773E+001;-1.867676E+001;8.412299E+002
18200273;-1.876465E+001;-1.868773E+001;-1.876465E+001;8.444750E+002
18300090;-1.867676E+001;-1.868773E+001;-1.867676E+001;8.416292E+002
18400092;-1.867676E+001;-1.868773E+001;-1.867676E+001;8.418672E+002
18500091;-1.880859E+001;-1.868773E+001;-1.880859E+001;8.467303E+002
18600092;-1.867676E+001;-1.868773E+001;-1.867676E+001;8.423587E+002
18700092;-1.872070E+001;-1.868773E+001;-1.872070E+001;8.440918E+002
18800089;-1.867676E+001;-1.868773E+001;-1.867676E+001;8.429501E+002
18900093;-1.867676E+001;-1.868773E+001;-1.872070E+001;8.446877E+002
19000091;-1.867676E+001;-1.868773E+001;-1.867676E+001;8.433326E+002
19100092;-1.872070E+001;-1.868773E+001;-1.872070E+001;8.449905E+002
19200090;-1.872070E+001;-1.868773E+001;-1.872070E+001;8.451980E+002
19300089;-1.867676E+001;-1.869332E+001;-1.867676E+001;8.436702E+002
19400090;-1.876465E+001;-1.883473E+001;-1.876465E+001;8.410291E+002
19500093;-1.863281E+001;-1.887092E+001;-1.863281E+001;8.332454E+002
19600092;-1.867676E+001;-1.887092E+001;-1.867676E+001;8.331464E+002
19700089;-1.876465E+001;-1.887092E+001;-1.876465E+001;8.345057E+002
19800089;-1.876465E+001;-1.887092E+001;-1.876465E+001;8.329143E+002
19900088;-1.885254E+001;-1.887092E+001;-1.885254E+001;8.349003E+002
20000092;-1.885254E+001;-1.887092E+001;-1.894043E+001;8.370771E+002
20100089;-1.876465E+001;-1.887092E+001;-1.876465E+001;8.300341E+002
20200090;-1.876465E+001;-1.887092E+001;-1.876465E+001;8.292883E+002
20300092;-1.885254E+001;-1.887092E+001;-1.885254E+001;8.317142E+002
20400090;-1.880859E+001;-1.887092E+001;-1.880859E+001;8.296151E+002
20500092;-1.889648E+001;-1.887092E+001;-1.889648E+001;8.322288E+002
20600092;-1.880859E+001;-1.887092E+001;-1.880859E+001;8.288777E+002
20700092;-1.876465E+001;-1.887092E+001;-1.876465E+001;8.267481E+002
20800091;-1.889648E+001;-1.887092E+001;-1.889648E+001;8.309615E+002
20900091;-1.885254E+001;-1.887092E+001;-1.885254E+001;8.290132E+002
21000091;-1.885254E+001;-1.887092E+001;-1.885254E+001;8.286433E+002
21100089;-1.885254E+001;-1.887092E+001;-1.880859E+001;8.267846E+002
21200091;-1.867676E+001;-1.890620E+001;-1.867676E+001;8.204659E+002
21300089;-1.889648E+001;-1.898443E+001;-1.889648E+001;8.238942E+002
21400090;-1.898438E+001;-1.898572E+001;-1.898438E+001;8.252970E+002
