Timestamp,fdb,compensate
17500090,-27.77344,-975.975
17600089,-27.72949,-976.0978
17700090,-27.81738,-976.3909
17800093,-27.68555,-976.637
17900089,-27.68555,-976.8344
18000089,-27.77344,-977.088
18100090,-27.6416,-977.5549
18200091,-27.81738,-978.0453
18300093,-27.72949,-978.5358
18400090,-27.68555,-979.0213
18500092,-27.68555,-979.5118
18600091,-27.72949,-980.0023
18700091,-27.72949,-980.4877
18800092,-27.6416,-980.9782
18900090,-27.72949,-981.4744
19000090,-27.68555,-982.0606
19100091,-27.6416,-982.6489
19200089,-27.68555,-983.4137
19300093,-27.68555,-984.1973
19400091,-27.50977,-984.9808
19500088,-27.6416,-985.7564
19600090,-27.55371,-986.54
19700092,-27.55371,-987.3235
19800093,-27.6416,-988.0991
19900093,-27.6416,-988.8827
20000088,-27.59766,-989.6583
20100093,-27.68555,-990.4418
20200091,-27.6416,-991.2254
20300091,-27.68555,-992.001
20400176,-27.59766,-992.7845
20500092,-27.55371,-993.5681
20600092,-27.50977,-994.3437
20700091,-27.50977,-995.1273
20800093,-27.37793,-995.9108
20900089,-27.46582,-996.6864
21000089,-27.37793,-997.47
21100093,-27.42188,-998.1918
21200093,-27.37793,-998.8797
21300089,-27.33398,-999.5676
21400093,-27.37793,-1000.248
21500088,-27.29004,-1000.936
21600093,-27.37793,-1001.624
21700091,-27.29004,-1002.305
21800089,-27.24609,-1002.921
21900093,-27.20215,-1003.422
22000092,-27.37793,-1003.812
22100089,-27.1582,-1004.207
22200088,-27.33398,-1004.598
22300093,-27.20215,-1004.993
22400088,-27.1582,-1005.387
22500089,-27.33398,-1005.778
22600103,-27.24609,-1006.173
22700090,-27.20215,-1006.568
22800093,-27.20215,-1006.958
22900090,-27.20215,-1007.353
23000200,-27.20215,-1007.748
23100091,-27.29004,-1008.139
23200090,-27.07031,-1008.533
23300093,-27.20215,-1008.994
23400091,-27.20215,-1009.484
23500089,-27.20215,-1009.974
23600089,-27.20215,-1010.46
23700088,-27.11426,-1010.95
23800091,-27.11426,-1011.441
23900092,-27.07031,-1011.926
24000090,-27.1582,-1012.417
24100092,-27.11426,-1012.907
24200089,-27.07031,-1013.393
24300092,-26.98242,-1013.883
24400090,-27.11426,-1014.369
24500091,-26.98242,-1014.859
24600090,-26.98242,-1015.35
24700089,-26.93848,-1015.835
24800104,-26.98242,-1016.326
24900091,-27.02637,-1016.816
25000093,-26.98242,-1017.302
25100088,-26.98242,-1017.792
25200091,-27.07031,-1018.283
25300093,-26.93848,-1018.768
25400090,-26.89453,-1019.259
25500091,-26.89453,-1019.744
25600091,-27.02637,-1020.234
25700091,-26.89453,-1020.725
25800093,-26.71875,-1021.21
25900090,-26.7627,-1021.701
26000093,-26.7627,-1022.191
26100089,-26.6748,-1022.677
26200091,-26.80664,-1023.167
26300089,-26.63086,-1023.653
26400091,-26.6748,-1024.143
26500091,-26.45508,-1024.634
26600089,-26.58691,-1025.119
26700089,-26.32324,-1025.61
26800093,-25.7959,-1026.1
26900091,-23.59863,-1026.586
27000093,-21.62109,-1027.076
27100093,-20.12695,-1027.567
27200092,-18.89648,-1028.052
27300091,-18.89648,-1028.543
27400091,-19.16016,-1029.028
27500091,-18.89648,-1029.519
27600090,-18.89648,-1030.009
27700092,-19.07227,-1030.481
27800092,-19.02832,-1030.971
27900091,-19.02832,-1031.462
28000093,-18.94043,-1031.947
28100089,-18.94043,-1032.438
28200092,-18.94043,-1032.928
28300093,-18.85254,-1033.414
28400092,-18.94043,-1033.904
28500089,-18.98438,-1034.39
28600090,-19.07227,-1034.88
28700093,-18.98438,-1035.371
28800091,-19.02832,-1035.856
28900088,-18.98438,-1036.347
29000079,-18.85254,-1036.837
29100089,-18.85254,-1037.323
29200090,-18.89648,-1037.813
29300089,-18.94043,-1038.303
29400091,-18.94043,-1038.789
29500092,-18.94043,-1039.279
29600089,-18.98438,-1039.765
29700093,-18.89648,-1040.255
29800089,-19.07227,-1040.746
29900089,-19.07227,-1041.223
30000091,-18.94043,-1041.617
30100089,-18.94043,-1042.012
30200093,-18.98438,-1042.403
30300089,-18.89648,-1042.798
30400103,-18.85254,-1043.192
30500092,-18.80859,-1043.583
30600093,-18.89648,-1043.978
30700091,-18.85254,-1044.369
30800091,-18.98438,-1044.763
30900090,-18.76465,-1045.158
31000090,-18.85254,-1045.618
31100090,-18.80859,-1046.109
31200090,-18.80859,-1046.599
31300089,-18.85254,-1047.085
31400090,-18.80859,-1047.575
31500078,-18.94043,-1048.066
31600091,-18.89648,-1048.551
31700091,-18.80859,-1049.042
31800093,-18.89648,-1049.527
31900089,-18.80859,-1050.018
32000091,-18.85254,-1050.508
32100091,-18.85254,-1050.994
32200088,-18.80859,-1051.484
32300093,-18.89648,-1051.932
32400092,-18.76465,-1052.323
32500089,-18.7207,-1052.718
32600093,-19.02832,-1053.113
32700089,-18.89648,-1053.504
32800093,-18.67676,-1053.898
32900093,-18.80859,-1054.289
33000091,-18.76465,-1054.684
33100093,-18.85254,-1055.079
33200090,-18.76465,-1055.469
33300093,-18.89648,-1055.864
33400093,-18.76465,-1056.259
33500091,-18.76465,-1056.65
33600089,-18.80859,-1057.044
33700092,-18.76465,-1057.435
33800092,-18.80859,-1057.83
33900092,-18.76465,-1058.225
34000091,-18.7207,-1058.615
34100090,-18.67676,-1059.01
34200092,-18.80859,-1059.405
34300092,-18.89648,-1059.796
34400077,-18.67676,-1060.191
34500091,-18.7207,-1060.585
34600089,-18.63281,-1060.976
34700090,-18.85254,-1061.371
34800089,-18.67676,-1061.766
34900089,-18.80859,-1062.156
35000088,-18.63281,-1062.551
35100089,-18.7207,-1062.942
35200090,-18.76465,-1063.337
35300088,-18.7207,-1063.731
35400090,-18.7207,-1064.122
35500091,-18.7207,-1064.517
35600093,-18.63281,-1064.912
35700089,-18.7207,-1065.302
35800089,-18.67676,-1065.697
35900092,-18.67676,-1066.088
36000091,-18.76465,-1066.483
36100091,-18.7207,-1066.878
36200093,-18.63281,-1067.268
36300091,-18.58887,-1067.663
36400091,-18.67676,-1068.058
36500093,-18.7207,-1068.277
36600091,-18.63281,-1068.354
36700092,-18.80859,-1068.354
36800090,-18.76465,-1068.354
36900089,-18.80859,-1068.354
37000090,-18.76465,-1068.354
37100092,-18.63281,-1068.354
37200093,-18.7207,-1068.354
37300089,-18.63281,-1068.354
37400092,-18.7207,-1068.354
37500078,-18.7207,-1068.354
37600090,-18.67676,-1068.354
